id,q_id,q_content,a_score,a_id,match,a_content,a_publish_date
170,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,18.341228,6833,0,1月14日，六部门：外商投资企业申请网约车经营无需提供企业批准证书,2020/1/15
171,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,18.289677,3251,0,商务部：前7个月全国新设立外商投资企业24050家，实际使用外资5331.4亿元人民币，同比增长7.3%,2019/8/14
172,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,18.07837,8720,0,高盛拟设最高百亿美元的“战备基金”，以投资急需资金的企业,2020/4/9
173,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,18.07837,12321,0,外商及港澳台商投资企业在中国发展前景持续向好,2020/9/16
174,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,17.726665,12943,0,上海已集聚六百多家半导体企业，累计完成投资超3000亿元,2020/10/15
175,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,17.692871,255,0,本轮融资由战略投资方腾讯领投8亿美元,2019/3/26
176,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,17.494951,4387,0,董明珠联手格力高管成立股权投资公司：个人持股95.2%,2019/10/1
177,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,17.043821,4788,0,10月17日，商务部：今年前9个月全国新设立外商投资企业30871家，实际使用外资6832.1亿元人民币，同比增长6.5%,2019/10/18
178,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,16.933825,3763,0,支持符合条件的工业大数据企业开展股权融资,2019/9/5
179,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,16.86847,249,0,3月25日，企业财税SaaS服务提供商百望股份有限公司获得一笔5.17亿元的融资，由阿里巴巴和腾讯系共同投资,2019/3/26
180,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,16.160767,1751,0,6月11日晚，长安汽车发布了晚间公告：5月长安汽车销量下滑34%，遭遇断崖式下跌,2019/6/12
181,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,16.155205,11568,0,8月11日，宁德时代拟出不超190.67亿，投资产业链上下游上市企业,2020/8/12
182,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,16.06649,17270,0,鼓励企业对高技能领军人才实行年薪制,2021/7/7
183,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,15.986918,2203,0,6月28日，由软银和丰田联合发起的移动出行公司Monet宣布：包括五十铃、铃木、斯巴鲁、大发、马自达、日野和本田7家日本汽车厂商将对Monet进行战略投资，包括股权投资和业务的协同,2019/6/30
184,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,15.856909,12744,0,阿里同时计划对Dufry进行股权投资，目标持股比例最高可达发行后股本的9.99%,2020/10/6
185,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,15.575094,1661,0,阿里最新股权曝光：马云持股降至6.2%，蒋凡成最年轻合伙人,2019/6/7
186,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,15.499918,2427,0,近日，阿里巴巴和上汽集团共同投资的斑马网络首次开放包括AliOS 2.0、情境交互框架等九项能力，将成为智能网联汽车技术底座,2019/7/9
187,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,15.495076,3556,0,8月26日，刘鹤：智能产业正成为重要的新经济增长点，欢迎世界各国包括美国企业在华投资经营，鼓励各类企业公平竞争,2019/8/27
188,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,15.490282,14368,0,12月30日，中欧领导人共同宣布如期完成中欧投资协定谈判,2020/12/31
189,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,15.431366,5843,0,国内基因治疗公司辉大基因完成逾亿元A轮融资，助力临床落地，由辰德资本领投，新投资方药明康德、惠每资本、雅惠资本以及原有投资方夏尔巴投资四家机构跟投,2019/12/3
190,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,15.331594,1725,0,6月10日，绿地集团加码人工智能：一天内宣布投资两家“独角兽”企业，分别为城市互联网领军企业——城云国际有限公司和全球最大的独立第三方人工智能+物联网平台——杭州涂鸦信息技术有限公司,2019/6/11
191,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,15.177071,9983,0,此前Argo曾于2017年获得过福特汽车10亿美元的投资,2020/6/3
192,6,长安汽车跟哪些企业共同投资设立了南京领行股权投资合伙企业,14.751936,10940,0,7月15日，国常会：松绑险资股权投资行业限制，加强数理化生物基础研究,2020/7/16
193,7,网约车公司Uber会选择哪里进行IPO,28.010153,192,1,知情人士透露，网约车公司Uber已经选择纽约证券交易所进行IPO，这可能是该交易所有史以来规模最大的五宗上市交易之一，估值可能达到1200亿美元,2019/3/23
194,7,网约车公司Uber会选择哪里进行IPO,24.069017,3970,0,美国加州通过方案要将Uber和Lyft等网约车司机变成正式员工，Uber反对,2019/9/14
195,7,网约车公司Uber会选择哪里进行IPO,22.842463,12197,0,Uber承诺到2040年网约车全电动化，补贴司机8亿美元,2020/9/10
196,7,网约车公司Uber会选择哪里进行IPO,21.591951,16199,0,督促网约车平台公司公开定价机制,2021/4/30
197,7,网约车公司Uber会选择哪里进行IPO,19.10625,10775,0,当地时间7月6日，美国网约车公司Uber（优步）宣布将26.5亿美元全股票并购美国第四大外卖服务公司Postmates，将占美国30%外卖市场,2020/7/8
198,7,网约车公司Uber会选择哪里进行IPO,18.344936,283,0,北京时间3月28日凌晨消息，美国网约车公司Lyft今日向美国证券交易委员会提交了IPO（上市申请书的S-1/A增补文件,2019/3/28
199,7,网约车公司Uber会选择哪里进行IPO,16.715944,15002,0,2月10日，国内自动驾驶出行公司文远知行WeRide正式获得网约车运营许可，具备开展网约车业务的资质，成为中国第一家拥有相关资质的自动驾驶企业,2021/2/11
200,7,网约车公司Uber会选择哪里进行IPO,16.63068,5084,0,此后将计划在全球选择城市进行实车测试，中国的城市也有望“入围”,2019/10/31
201,7,网约车公司Uber会选择哪里进行IPO,16.606247,17039,0,鼓励网约车平台参与，探索开展线下结算,2021/6/23
202,7,网约车公司Uber会选择哪里进行IPO,16.52587,15730,0,近日，交通运输部：推动主要网约车平台公司开通电话叫车服务，优化约车软件，增设方便老年人使用的“一键叫车”功能,2021/3/31
203,7,网约车公司Uber会选择哪里进行IPO,16.24837,18021,0,要求网约车平台，设定抽成比例上限，并向社会公布,2021/8/19
204,7,网约车公司Uber会选择哪里进行IPO,14.981512,551,0,Uber本周四将提交上市申请 寻求通过IPO发行100亿美元股票,2019/4/11
205,7,网约车公司Uber会选择哪里进行IPO,14.958868,3235,0,阿里巴巴回应“单独推出新的网约车平台”传言：“没有的事”,2019/8/13
206,7,网约车公司Uber会选择哪里进行IPO,14.667852,17761,0,全面暂停进出南京、扬州的国内航班和出租车网约车业务,2021/8/4
207,7,网约车公司Uber会选择哪里进行IPO,14.387941,6833,0,网约车平台采集的个人信息保存期限不少于2年,2020/1/15
208,7,网约车公司Uber会选择哪里进行IPO,14.268717,1200,0,小鹏汽车近日获得广州网约车经营许可证，广州成为了其出行业务首个上线城市，小鹏汽车也将成为首家切入网约车业务的造车新势力,2019/5/14
209,7,网约车公司Uber会选择哪里进行IPO,14.118513,5380,0,近日，南京一网约车司机深夜刀捅乘客，平台显示是“五星”司机,2019/11/13
210,7,网约车公司Uber会选择哪里进行IPO,14.118513,7598,0,海南海口、三亚今日起恢复网约车运营，乘客须测体温戴口罩,2020/2/20
211,7,网约车公司Uber会选择哪里进行IPO,13.608839,12645,0,为保障国庆双节出行，网约车平台将一天补贴1亿鼓励司机多接单,2020/9/30
212,7,网约车公司Uber会选择哪里进行IPO,13.608839,16444,0,安徽确诊病例在京密接者28人：涉11区，一人为网约车司机,2021/5/16
213,7,网约车公司Uber会选择哪里进行IPO,13.367556,225,0,23日晚间，湖南常德一网约车司机遇害，警方：19岁男孩悲观厌世无故杀人,2019/3/25
214,7,网约车公司Uber会选择哪里进行IPO,13.13468,7838,0,3月1日，交通运输部：全面暂停离汉、离鄂的网约车、顺风车业务,2020/3/2
215,7,网约车公司Uber会选择哪里进行IPO,12.9097805,6833,0,1月14日，六部门：外商投资企业申请网约车经营无需提供企业批准证书,2020/1/15
216,7,网约车公司Uber会选择哪里进行IPO,12.9097805,14139,0,12月14日，网约车连闯红灯救人家属拒作证，滴滴：向其颁发见义勇为奖金,2020/12/15
217,7,网约车公司Uber会选择哪里进行IPO,12.767147,7613,0,当地时间2月19日，美国第二大网约车公司Lyft宣布将在美国纽约市投放数百辆共享电单车，更换了电池和刹车装置,2020/2/21
218,7,网约车公司Uber会选择哪里进行IPO,12.69245,17026,0,杭州“网约车跳车”事件通报：司机两次未按导航走，让女乘客产生恐慌心理，未发现涉犯罪,2021/6/22
219,7,网约车公司Uber会选择哪里进行IPO,12.493667,13607,0,近日，网红“窃·格瓦拉”出任电动车公司联合创始人，尚未在股东名单中,2020/11/17
220,7,网约车公司Uber会选择哪里进行IPO,12.279028,17933,0,日前，浙江台州市交通运输局：出租车、网约车司机月底前未接种新冠疫苗暂停运营资格,2021/8/14
221,7,网约车公司Uber会选择哪里进行IPO,12.115477,3948,0,9月12日，据彭博社报道，短视频公司快手考虑以250亿美元估值进行融资，在美国进行IPO，用以扩张短视频业务，对抗字节跳动旗下抖音的竞争,2019/9/13
222,7,网约车公司Uber会选择哪里进行IPO,12.082257,16323,0,5月7日，滴滴网约车回应“抽成”问题：虚心接受批评，持续推进公开透明，感谢社会公众的监督和批评,2021/5/8
223,7,网约车公司Uber会选择哪里进行IPO,11.952936,105,0,根据IPOBoutique.com的信息显示，网约车公司Lyft将于3月29日在纳斯达克全球精选市场挂牌交易，首次公开募股发行价格区间定在62美元至68美元，发行量定为3077万股,2019/3/19
224,7,网约车公司Uber会选择哪里进行IPO,11.89169,12645,0,据网约车平台交通大数据预测：9月30日或成年内最难打车日，全国打车成功率预计不足60%,2020/9/30
225,8,美国多地为何对亚马逊Go商店禁令,46.261044,193,1,美国多地对亚马逊Go商店禁令：因拒收现金，被认定歧视消费者,2019/3/23
226,8,美国多地为何对亚马逊Go商店禁令,25.097813,4418,0,传亚马逊计划将Go商店无现金结账引入机场和影院,2019/10/2
227,8,美国多地为何对亚马逊Go商店禁令,16.491508,4873,0,近日，江西多地发布“麻将馆禁令”：取缔营业性麻将馆，限期关闭,2019/10/22
228,8,美国多地为何对亚马逊Go商店禁令,15.854938,1732,0,近日，多地对性侵犯实施从业禁止,2019/6/11
229,8,美国多地为何对亚马逊Go商店禁令,13.759554,10592,0,美国36州现疫情反弹，多地紧急叫停商业重启,2020/6/30
230,8,美国多地为何对亚马逊Go商店禁令,12.923988,15069,0,近日，美国多地遭遇冬季风暴，得州批发电价飙升超10000%,2021/2/18
231,8,美国多地为何对亚马逊Go商店禁令,12.885962,14741,0,近日，多地对拒服兵役人员联合惩戒：不得录用为公务员，列为失信人,2021/1/25
232,8,美国多地为何对亚马逊Go商店禁令,12.66757,15683,0,当地时间3月27日，美国多地爆发亚裔反歧视大游行,2021/3/28
233,8,美国多地为何对亚马逊Go商店禁令,12.6490965,8532,0,近日，甘肃出现持湖北绿码被确诊案例后，多地对湖北返程者加强核酸检测,2020/4/1
